group,names,scores,logfoldchanges,pvals,pvals_adj
Platelets,CTA-29F11.1,0.036434293,,0.9709360704183555,0.9991148970885002
Platelets,UBE2K,0.035341263,,0.9718076197432306,0.9991148970885002
Platelets,RAB11B,0.033883892,,0.9729697377020202,0.9991148970885002
Platelets,PAFAH1B1,0.03351955,,0.9732602762549718,0.9991148970885002
Platelets,CHIC2,0.026597034,,0.9787811390042278,0.9991148970885002
Platelets,PPP2CA,0.026414862,,0.9789264397529968,0.9991148970885002
Platelets,CIAPIN1,0.022589263,8.884663,0.9819779095696374,0.9991148970885002
Platelets,NDUFAF4,0.020403204,,0.9837217278719682,0.9991148970885002
Platelets,NFE2L2,0.020403204,6.640527,0.9837217278719682,0.9991148970885002
Platelets,HBP1,0.01858149,4.6022677,0.9851749695597621,0.9991148970885002
Platelets,CKS1B,0.016759776,8.4751625,0.9866282604408556,0.9991148970885002
Platelets,DNTTIP1,0.01493806,8.240133,0.9880815956938044,0.9991148970885002
Platelets,IL1B,0.013845031,,0.9889536161381767,0.9991148970885002
Platelets,DESI1,0.008015544,,0.9936045893021928,0.9991148970885002
Platelets,WDR45,0.0061938297,,0.9950580704130462,0.9991148970885002
Platelets,STMN1,0.005100801,,0.9959301672603951,0.9991148970885002
Platelets,TAF12,0.0038256007,,0.9969476196544688,0.9991148970885002
Platelets,CPSF3L,0.0025504006,3.0645587,0.9979650770121008,0.9993396622914839
Platelets,SH3GLB1,0.0014573717,,0.9988371860150859,0.9993791486770582
Platelets,ZNF106,0.0007286859,,0.9994185928531844,0.9994185928531844
Platelets,HSPB11,-0.0021860576,8.971718,0.9982557797944215,0.9993396622914839
Platelets,MAEA,-0.0043721152,2.4556367,0.9965115679241826,0.9991148970885002
Platelets,VPS26B,-0.005100801,7.212016,0.9959301672603951,0.9991148970885002
Platelets,TMEM14C,-0.0069225156,,0.9944766757305598,0.9991148970885002
Platelets,PPT2-EGFL8,-0.007104687,0.6970487,0.9943313275061211,0.9991148970885002
Platelets,RP11-211G3.2,-0.007104687,0.67242944,0.9943313275061211,0.9991148970885002
Platelets,TACR2,-0.007104687,0.5930213,0.9943313275061211,0.9991148970885002
Platelets,SOX13,-0.007104687,0.6355647,0.9943313275061211,0.9991148970885002
Platelets,EIF1AY,-0.00746903,,0.9940406316264269,0.9991148970885002
Platelets,SUOX,-0.009472916,0.7741295,0.9924418194630036,0.9991148970885002
Platelets,C2CD4D,-0.009472916,0.85897225,0.9924418194630036,0.9991148970885002
Platelets,AURKC,-0.009472916,0.7786642,0.9924418194630036,0.9991148970885002
Platelets,TMEM87A,-0.010565945,,0.9915697524830698,0.9991148970885002
Platelets,FCGR2A,-0.011658974,,0.9906976955744755,0.9991148970885002
Platelets,ARHGAP11A,-0.011841145,0.9113636,0.990552353808681,0.9991148970885002
Platelets,CTD-2302E22.4,-0.011841145,0.8551397,0.990552353808681,0.9991148970885002
Platelets,LINC00957,-0.011841145,0.848432,0.990552353808681,0.9991148970885002
Platelets,DNAJC27,-0.011841145,0.84553254,0.990552353808681,0.9991148970885002
Platelets,RP11-252A24.3,-0.011841145,0.842099,0.990552353808681,0.9991148970885002
Platelets,RP11-324I22.4,-0.011841145,0.82562363,0.990552353808681,0.9991148970885002
Platelets,RP11-314N13.3,-0.011841145,0.847454,0.990552353808681,0.9991148970885002
Platelets,RP11-1055B8.7,-0.011841145,0.87827617,0.990552353808681,0.9991148970885002
Platelets,RP11-141B14.1,-0.011841145,0.9260154,0.990552353808681,0.9991148970885002
Platelets,C1QC,-0.011841145,0.8665589,0.990552353808681,0.9991148970885002
Platelets,ZNF594,-0.011841145,0.85003144,0.990552353808681,0.9991148970885002
Platelets,RP11-378J18.3,-0.011841145,0.9636989,0.990552353808681,0.9991148970885002
Platelets,SYP,-0.011841145,0.87912774,0.990552353808681,0.9991148970885002
Platelets,RP11-493L12.4,-0.011841145,0.9154087,0.990552353808681,0.9991148970885002
Platelets,PHF3,-0.012387659,,0.990116330411703,0.9991148970885002
Platelets,RPS6KL1,-0.014209374,1.0283065,0.9886629411390148,0.9991148970885002
Platelets,ZNF587B,-0.014209374,0.9629085,0.9886629411390148,0.9991148970885002
Platelets,BGLAP,-0.014209374,0.9527685,0.9886629411390148,0.9991148970885002
Platelets,RP11-219B4.7,-0.014209374,0.9722418,0.9886629411390148,0.9991148970885002
Platelets,MMP9,-0.014209374,1.0034623,0.9886629411390148,0.9991148970885002
Platelets,ZNF436,-0.014209374,1.1949495,0.9886629411390148,0.9991148970885002
Platelets,ARVCF,-0.014209374,1.2249075,0.9886629411390148,0.9991148970885002
Platelets,RP11-545I5.3,-0.014209374,1.072591,0.9886629411390148,0.9991148970885002
Platelets,HIST1H2AH,-0.014209374,0.8941148,0.9886629411390148,0.9991148970885002
Platelets,ELANE,-0.014209374,0.9849999,0.9886629411390148,0.9991148970885002
Platelets,IPO9-AS1,-0.014209374,0.9781925,0.9886629411390148,0.9991148970885002
Platelets,COLGALT2,-0.014209374,0.94857544,0.9886629411390148,0.9991148970885002
Platelets,TTC8,-0.014209374,1.1120863,0.9886629411390148,0.9991148970885002
Platelets,C5AR2,-0.014209374,0.99817306,0.9886629411390148,0.9991148970885002
Platelets,CTD-2537I9.12,-0.014209374,1.01449,0.9886629411390148,0.9991148970885002
Platelets,RP11-42I10.1,-0.014209374,0.9611859,0.9886629411390148,0.9991148970885002
Platelets,RP11-390B4.5,-0.014209374,0.9530399,0.9886629411390148,0.9991148970885002
Platelets,RIN2,-0.014209374,0.9815553,0.9886629411390148,0.9991148970885002
Platelets,LINC00494,-0.014209374,0.9579598,0.9886629411390148,0.9991148970885002
Platelets,AP4B1-AS1,-0.016577603,1.0691257,0.9867735920489747,0.9991148970885002
Platelets,PARS2,-0.016577603,1.107213,0.9867735920489747,0.9991148970885002
Platelets,AC004257.3,-0.016577603,1.0811311,0.9867735920489747,0.9991148970885002
Platelets,LINC00211,-0.016577603,1.0862482,0.9867735920489747,0.9991148970885002
Platelets,KIF3C,-0.016577603,1.360438,0.9867735920489747,0.9991148970885002
Platelets,AP001462.6,-0.016577603,1.0624673,0.9867735920489747,0.9991148970885002
Platelets,TEX2,-0.016577603,1.1075282,0.9867735920489747,0.9991148970885002
Platelets,RP11-950C14.3,-0.016577603,1.0697147,0.9867735920489747,0.9991148970885002
Platelets,CAMK2N1,-0.016577603,1.1746107,0.9867735920489747,0.9991148970885002
Platelets,CRIP3,-0.016577603,1.1049827,0.9867735920489747,0.9991148970885002
Platelets,RP11-527L4.5,-0.016577603,1.1735002,0.9867735920489747,0.9991148970885002
Platelets,SHPK-1,-0.016577603,1.0970687,0.9867735920489747,0.9991148970885002
Platelets,RP1-28O10.1,-0.016577603,1.2691449,0.9867735920489747,0.9991148970885002
Platelets,CTD-2015H6.3,-0.016577603,1.0767771,0.9867735920489747,0.9991148970885002
Platelets,YES1,-0.016577603,1.1524198,0.9867735920489747,0.9991148970885002
Platelets,ATP8B3,-0.016577603,1.0875075,0.9867735920489747,0.9991148970885002
Platelets,SNTA1,-0.016577603,1.1077493,0.9867735920489747,0.9991148970885002
Platelets,TPM2,-0.016577603,1.0977323,0.9867735920489747,0.9991148970885002
Platelets,ARHGAP19,-0.016577603,1.1309413,0.9867735920489747,0.9991148970885002
Platelets,HP,-0.016577603,1.0532191,0.9867735920489747,0.9991148970885002
Platelets,CXCR1,-0.016577603,1.0867665,0.9867735920489747,0.9991148970885002
Platelets,RP11-432I5.1,-0.016577603,1.1516631,0.9867735920489747,0.9991148970885002
Platelets,PRICKLE1,-0.016577603,1.0946786,0.9867735920489747,0.9991148970885002
Platelets,RP11-1000B6.3,-0.016577603,1.0925126,0.9867735920489747,0.9991148970885002
Platelets,IDO1,-0.016577603,1.1117921,0.9867735920489747,0.9991148970885002
Platelets,ZNF653,-0.016577603,1.0768203,0.9867735920489747,0.9991148970885002
Platelets,LINC00886,-0.016577603,1.2507045,0.9867735920489747,0.9991148970885002
Platelets,CD274,-0.016577603,1.1083128,0.9867735920489747,0.9991148970885002
Platelets,CCDC122,-0.016577603,1.0560848,0.9867735920489747,0.9991148970885002
Platelets,RP11-219B17.1,-0.016577603,1.0947076,0.9867735920489747,0.9991148970885002
Platelets,DRAXIN,-0.016577603,1.0573378,0.9867735920489747,0.9991148970885002
Platelets,RFPL2,-0.018945832,1.3010042,0.9848843171324615,0.9991148970885002
Platelets,CTD-2368P22.1,-0.018945832,1.2681171,0.9848843171324615,0.9991148970885002
Platelets,CXCL3,-0.018945832,1.2482387,0.9848843171324615,0.9991148970885002
Platelets,WBP2NL,-0.018945832,1.2061477,0.9848843171324615,0.9991148970885002
Platelets,BIRC5,-0.018945832,1.249128,0.9848843171324615,0.9991148970885002
Platelets,SLC22A4,-0.018945832,1.3584757,0.9848843171324615,0.9991148970885002
Platelets,ACOT11,-0.018945832,1.2508562,0.9848843171324615,0.9991148970885002
Platelets,SPATA7,-0.018945832,1.2809825,0.9848843171324615,0.9991148970885002
Platelets,PROK2,-0.018945832,1.1594472,0.9848843171324615,0.9991148970885002
Platelets,CLEC4C,-0.018945832,1.2890364,0.9848843171324615,0.9991148970885002
Platelets,HIST1H1B,-0.018945832,1.3001996,0.9848843171324615,0.9991148970885002
Platelets,RP11-178G16.4,-0.018945832,1.2265631,0.9848843171324615,0.9991148970885002
Platelets,PLCL1,-0.018945832,1.223985,0.9848843171324615,0.9991148970885002
Platelets,C5orf42,-0.018945832,1.1919985,0.9848843171324615,0.9991148970885002
Platelets,MYO1E,-0.018945832,1.1981778,0.9848843171324615,0.9991148970885002
Platelets,RP11-701P16.5,-0.018945832,1.332822,0.9848843171324615,0.9991148970885002
Platelets,RPH3A,-0.018945832,1.2109808,0.9848843171324615,0.9991148970885002
Platelets,RP11-798G7.6,-0.018945832,1.1959039,0.9848843171324615,0.9991148970885002
Platelets,DNASE1L3,-0.018945832,1.2997622,0.9848843171324615,0.9991148970885002
Platelets,CTB-152G17.6,-0.018945832,1.3595377,0.9848843171324615,0.9991148970885002
Platelets,RP1-315G1.3,-0.018945832,1.2038953,0.9848843171324615,0.9991148970885002
Platelets,TCL1B,-0.021314062,1.3175248,0.9829951269821272,0.9991148970885002
Platelets,S100P,-0.021314062,1.2888281,0.9829951269821272,0.9991148970885002
Platelets,ATAD3C,-0.021314062,1.4022453,0.9829951269821272,0.9991148970885002
Platelets,INSL3,-0.021314062,1.3092145,0.9829951269821272,0.9991148970885002
Platelets,AEBP1,-0.021314062,1.5232586,0.9829951269821272,0.9991148970885002
Platelets,GNE,-0.021314062,1.3159152,0.9829951269821272,0.9991148970885002
Platelets,LRRIQ3,-0.021314062,1.5574695,0.9829951269821272,0.9991148970885002
Platelets,FBXL14,-0.021314062,1.3071823,0.9829951269821272,0.9991148970885002
Platelets,ZNF503,-0.021314062,1.4579011,0.9829951269821272,0.9991148970885002
Platelets,ACVR2A,-0.021314062,1.3460642,0.9829951269821272,0.9991148970885002
Platelets,REPS2,-0.021314062,1.4485146,0.9829951269821272,0.9991148970885002
Platelets,TUBG2,-0.021314062,1.404053,0.9829951269821272,0.9991148970885002
Platelets,GDF11,-0.021314062,1.3169901,0.9829951269821272,0.9991148970885002
Platelets,SERAC1,-0.021314062,1.3128089,0.9829951269821272,0.9991148970885002
Platelets,GNG3,-0.021314062,1.3043605,0.9829951269821272,0.9991148970885002
Platelets,AP003419.16,-0.021314062,1.3430051,0.9829951269821272,0.9991148970885002
Platelets,IFIT1,-0.022953605,6.8421783,0.9816872813327958,0.9991148970885002
Platelets,RP11-398C13.6,-0.02368229,1.4655867,0.9811060321891985,0.9991148970885002
Platelets,PTGDR2,-0.02368229,1.5520011,0.9811060321891985,0.9991148970885002
Platelets,C3orf18,-0.02368229,1.4141792,0.9811060321891985,0.9991148970885002
Platelets,NEFH,-0.02368229,1.5713286,0.9811060321891985,0.9991148970885002
Platelets,DISP1,-0.02368229,1.4745895,0.9811060321891985,0.9991148970885002
Platelets,LINC01013,-0.02368229,1.4205785,0.9811060321891985,0.9991148970885002
Platelets,RP1-111C20.4,-0.02368229,1.4878063,0.9811060321891985,0.9991148970885002
Platelets,CCL2,-0.02368229,1.4701482,0.9811060321891985,0.9991148970885002
Platelets,ANKEF1,-0.02605052,1.5323944,0.9792170433432974,0.9991148970885002
Platelets,ZNF404,-0.02605052,1.5464592,0.9792170433432974,0.9991148970885002
Platelets,SEC61A2,-0.02605052,1.4868298,0.9792170433432974,0.9991148970885002
Platelets,PALLD,-0.02605052,1.5676836,0.9792170433432974,0.9991148970885002
Platelets,RP11-145M9.4,-0.02605052,1.5946292,0.9792170433432974,0.9991148970885002
Platelets,DLEU7,-0.02605052,1.5386511,0.9792170433432974,0.9991148970885002
Platelets,LILRA4,-0.02605052,1.5707725,0.9792170433432974,0.9991148970885002
Platelets,SLC22A18AS,-0.02605052,1.5831579,0.9792170433432974,0.9991148970885002
Platelets,FMO4,-0.02605052,1.548506,0.9792170433432974,0.9991148970885002
Platelets,PRELID2,-0.02605052,1.5912676,0.9792170433432974,0.9991148970885002
Platelets,TNFRSF9,-0.02605052,1.552337,0.9792170433432974,0.9991148970885002
Platelets,TRAPPC12-AS1,-0.028418748,1.6968408,0.9773281710322638,0.9991148970885002
Platelets,ACPP,-0.028418748,1.7585952,0.9773281710322638,0.9991148970885002
Platelets,RP11-532F6.3,-0.028418748,1.694302,0.9773281710322638,0.9991148970885002
Platelets,RP3-325F22.5,-0.028418748,1.8060187,0.9773281710322638,0.9991148970885002
Platelets,LYSMD4,-0.028418748,1.6374056,0.9773281710322638,0.9991148970885002
Platelets,RP5-894A10.2,-0.028418748,1.6545517,0.9773281710322638,0.9991148970885002
Platelets,ZNF69,-0.028418748,1.6997017,0.9773281710322638,0.9991148970885002
Platelets,RP11-5C23.1,-0.028418748,1.6955566,0.9773281710322638,0.9991148970885002
Platelets,TMTC2,-0.028418748,1.7586318,0.9773281710322638,0.9991148970885002
Platelets,ZBTB41,-0.028418748,1.6877452,0.9773281710322638,0.9991148970885002
Platelets,CXCL10,-0.028418748,1.7938535,0.9773281710322638,0.9991148970885002
Platelets,OSBPL1A,-0.028418748,1.7546623,0.9773281710322638,0.9991148970885002
Platelets,RP11-162G10.5,-0.028418748,1.6802616,0.9773281710322638,0.9991148970885002
Platelets,CTB-113I20.2,-0.028418748,2.066388,0.9773281710322638,0.9991148970885002
Platelets,PSMC6,-0.028783092,,0.9770375863100309,0.9991148970885002
Platelets,U2SURP,-0.028783092,,0.9770375863100309,0.9991148970885002
Platelets,FCAR,-0.030786978,1.8103683,0.9754394258419774,0.9991148970885002
Platelets,PRRG2,-0.030786978,1.813507,0.9754394258419774,0.9991148970885002
Platelets,URB2,-0.030786978,1.8935627,0.9754394258419774,0.9991148970885002
Platelets,CMTM2,-0.030786978,1.7865344,0.9754394258419774,0.9991148970885002
Platelets,LAMP3,-0.030786978,2.0504284,0.9754394258419774,0.9991148970885002
Platelets,DENND5B,-0.030786978,1.7881118,0.9754394258419774,0.9991148970885002
Platelets,FCGR3B,-0.030786978,1.85815,0.9754394258419774,0.9991148970885002
Platelets,KCNE1,-0.030786978,1.8679858,0.9754394258419774,0.9991148970885002
Platelets,IL24,-0.030786978,1.9618186,0.9754394258419774,0.9991148970885002
Platelets,SLC16A5,-0.030786978,1.7612628,0.9754394258419774,0.9991148970885002
Platelets,PRSS57,-0.030786978,1.7925491,0.9754394258419774,0.9991148970885002
Platelets,INVS,-0.030786978,1.8076643,0.9754394258419774,0.9991148970885002
Platelets,IQCE,-0.030786978,1.9069647,0.9754394258419774,0.9991148970885002
Platelets,LZTS2,-0.030786978,2.076821,0.9754394258419774,0.9991148970885002
Platelets,ZNF256,-0.030786978,1.7900541,0.9754394258419774,0.9991148970885002
Platelets,SPTSSB,-0.030786978,1.8028077,0.9754394258419774,0.9991148970885002
Platelets,SAMSN1,-0.032790862,,0.9738413639671175,0.9991148970885002
Platelets,PDZD4,-0.033155207,1.943057,0.9735508183561794,0.9991148970885002
Platelets,SARDH,-0.033155207,1.9801753,0.9735508183561794,0.9991148970885002
Platelets,INTS2,-0.033155207,2.1039703,0.9735508183561794,0.9991148970885002
Platelets,ZNF175,-0.033155207,2.1191294,0.9735508183561794,0.9991148970885002
Platelets,C16orf52,-0.033155207,2.0299065,0.9735508183561794,0.9991148970885002
Platelets,EARS2,-0.033155207,2.13743,0.9735508183561794,0.9991148970885002
Platelets,AC074138.3,-0.033155207,1.9312888,0.9735508183561794,0.9991148970885002
Platelets,PMEPA1,-0.035523437,2.020463,0.971662359156295,0.9991148970885002
Platelets,ATP10A,-0.035523437,2.013216,0.971662359156295,0.9991148970885002
Platelets,NMNAT3,-0.035523437,2.1145093,0.971662359156295,0.9991148970885002
Platelets,RBM26-AS1,-0.035523437,2.1704502,0.971662359156295,0.9991148970885002
Platelets,MANEA-AS1,-0.035523437,2.0827885,0.971662359156295,0.9991148970885002
Platelets,FKBP5,-0.036069952,5.834934,0.9712265830549258,0.9991148970885002
Platelets,AP3S1,-0.036069952,,0.9712265830549258,0.9991148970885002
Platelets,TRPM4,-0.037891664,2.2854028,0.9697740588212551,0.9991148970885002
Platelets,USP30,-0.037891664,2.414425,0.9697740588212551,0.9991148970885002
Platelets,PPP6R1,-0.037891664,2.1471033,0.9697740588212551,0.9991148970885002
Platelets,FANCI,-0.037891664,2.0740192,0.9697740588212551,0.9991148970885002
Platelets,ZRANB3,-0.037891664,2.1621542,0.9697740588212551,0.9991148970885002
Platelets,IL1RAP,-0.037891664,2.2397983,0.9697740588212551,0.9991148970885002
Platelets,SYCE1,-0.037891664,2.3102033,0.9697740588212551,0.9991148970885002
Platelets,KIAA0101,-0.040259894,2.1928163,0.967885927927319,0.9991148970885002
Platelets,PDIA5,-0.040259894,2.2916045,0.967885927927319,0.9991148970885002
Platelets,ARRDC4,-0.040259894,2.3612008,0.967885927927319,0.9991148970885002
Platelets,C1QB,-0.040259894,2.3146205,0.967885927927319,0.9991148970885002
Platelets,SPATA6,-0.042628124,2.3660693,0.9659979770478963,0.9991148970885002
Platelets,F5,-0.042628124,2.531827,0.9659979770478963,0.9991148970885002
Platelets,IDUA,-0.042628124,2.9035811,0.9659979770478963,0.9991148970885002
Platelets,RP11-430B1.2,-0.042628124,2.6182828,0.9659979770478963,0.9991148970885002
Platelets,ZNF45,-0.042628124,2.6647356,0.9659979770478963,0.9991148970885002
Platelets,LYPD2,-0.042628124,2.1776993,0.9659979770478963,0.9991148970885002
Platelets,SNX20,-0.042628124,,0.9659979770478963,0.9991148970885002
Platelets,ZNF718,-0.042628124,2.518251,0.9659979770478963,0.9991148970885002
Platelets,CRTAP,-0.04372115,,0.9651266787438771,0.9991148970885002
Platelets,ZNF799,-0.04499635,2.8066025,0.9641102167533693,0.9991148970885002
Platelets,WDR44,-0.04499635,2.5348487,0.9641102167533693,0.9991148970885002
Platelets,ZSWIM6,-0.04499635,2.6090574,0.9641102167533693,0.9991148970885002
Platelets,OBSCN,-0.04499635,2.8112557,0.9641102167533693,0.9991148970885002
Platelets,ZWINT,-0.04499635,2.4405751,0.9641102167533693,0.9991148970885002
Platelets,MYOM2,-0.04499635,2.481272,0.9641102167533693,0.9991148970885002
Platelets,PROCA1,-0.04499635,2.4875238,0.9641102167533693,0.9991148970885002
Platelets,ELOVL4,-0.04499635,2.7965012,0.9641102167533693,0.9991148970885002
Platelets,SPRY1,-0.04499635,2.6561403,0.9641102167533693,0.9991148970885002
Platelets,TMEM194A,-0.04499635,2.5710425,0.9641102167533693,0.9991148970885002
Platelets,ZNF682,-0.04736458,2.8033307,0.9622226576109157,0.9991148970885002
Platelets,EID2,-0.04736458,2.7458901,0.9622226576109157,0.9991148970885002
Platelets,AC005082.12,-0.04736458,3.0002484,0.9622226576109157,0.9991148970885002
Platelets,IL4I1,-0.04736458,2.7519703,0.9622226576109157,0.9991148970885002
Platelets,LONRF1,-0.04736458,2.7001197,0.9622226576109157,0.9991148970885002
Platelets,TMEM177,-0.04736458,2.9808395,0.9622226576109157,0.9991148970885002
Platelets,FRY-AS1,-0.04736458,2.761601,0.9622226576109157,0.9991148970885002
Platelets,NUMB,-0.048821952,,0.9610611873125643,0.9991148970885002
Platelets,KIR2DL3,-0.04973281,3.153491,0.9603353101843313,0.9991148970885002
Platelets,CTNND1,-0.04973281,2.8822317,0.9603353101843313,0.9991148970885002
Platelets,SAMD1,-0.04973281,3.033485,0.9603353101843313,0.9991148970885002
Platelets,SLFN12,-0.04973281,2.7854578,0.9603353101843313,0.9991148970885002
Platelets,RASD1,-0.04973281,2.7553828,0.9603353101843313,0.9991148970885002
Platelets,ACADM,-0.050279323,,0.9598997996518831,0.9991148970885002
Platelets,EVA1B,-0.05210104,2.9043078,0.9584481850338517,0.9991148970885002
